2026-05-21 05:45:21.500925,192.168.1.60,192.168.1.1,22,TCP,13,Brute Force Attack
2026-05-21 05:45:25.561369,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:45:31.603989,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:45:33.633306,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:45:35.657407,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:45:39.685437,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:45:43.712736,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:45:45.729881,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:45:47.744342,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:45:49.762236,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:45:51.783652,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:45:53.803652,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:45:55.839637,192.168.1.60,192.168.1.1,22,TCP,5,Brute Force Attack
2026-05-21 05:45:57.914145,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:45:59.925739,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:46:01.950243,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:46:06.136435,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:46:06.165200,192.168.1.60,192.168.1.1,22,TCP,12,Brute Force Attack
2026-05-21 05:46:08.254288,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:46:13.347470,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:46:15.442948,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:46:19.738926,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:46:23.809845,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:46:30.955010,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:46:30.969240,192.168.1.60,192.168.1.1,22,TCP,10,Brute Force Attack
2026-05-21 05:46:33.087824,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:46:33.109653,192.168.1.60,192.168.1.1,22,TCP,6,Brute Force Attack
2026-05-21 05:46:35.138013,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:46:37.212055,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:46:39.651109,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:46:41.675495,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:46:52.266056,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:46:54.285915,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:46:56.753469,192.168.1.60,192.168.1.1,22,TCP,7,Brute Force Attack
2026-05-21 05:46:59.403167,192.168.1.60,192.168.1.1,22,TCP,10,Brute Force Attack
2026-05-21 05:47:05.620830,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:47:09.646846,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:47:11.673919,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:47:13.685462,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:47:15.712179,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:47:17.865647,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:47:19.884567,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:47:21.894600,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:47:23.934605,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:47:23.945641,192.168.1.60,192.168.1.1,22,TCP,5,Brute Force Attack
2026-05-21 05:47:25.973104,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:47:28.008624,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:47:32.116692,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:47:34.186814,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:47:38.248325,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:47:40.292438,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:47:40.305285,192.168.1.60,192.168.1.1,22,TCP,13,Brute Force Attack
2026-05-21 05:47:42.372451,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:47:44.473334,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:47:46.486645,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:47:46.501298,192.168.1.60,192.168.1.1,22,TCP,11,Brute Force Attack
2026-05-21 05:47:48.529786,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:47:50.575729,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:47:52.595583,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:47:54.609861,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:47:56.631957,192.168.1.10,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:47:58.646289,192.168.1.10,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:48:00.663209,192.168.1.10,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:48:04.803805,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:48:06.822056,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:48:08.853582,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:48:10.882313,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:48:12.905930,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:48:14.953557,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:48:16.966804,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:48:21.149424,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:48:24.730315,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:48:26.930269,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:48:28.958931,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:48:31.076308,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:48:33.118425,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:48:35.196160,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:48:37.219777,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:48:39.235864,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:48:41.270664,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:48:43.310611,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:48:45.328415,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:48:47.420453,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:48:49.430418,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:48:57.632799,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:49:01.696293,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:49:05.804636,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:49:07.887083,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:49:16.081219,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:49:20.103589,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:49:22.224399,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:49:24.260285,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:49:26.367329,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:49:28.396626,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:49:30.427665,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:49:32.450593,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:49:34.463242,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:49:40.630819,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:49:48.717812,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:49:52.754964,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:49:54.808236,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:49:56.829079,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:50:00.857088,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:50:02.951426,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:50:04.989655,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:50:07.011676,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:50:09.043904,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:50:15.130946,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:50:17.156468,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:50:21.228739,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:50:23.254405,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:50:25.289901,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:50:27.321520,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:50:29.364669,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:50:31.497308,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:50:33.510003,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:50:35.822993,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:50:38.023402,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:50:40.387958,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:50:42.405928,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:50:46.452827,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 05:50:48.476411,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 05:50:52.516049,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 05:50:54.534361,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:06:19.795596,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:06:21.951172,192.168.1.10,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:06:24.030426,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:06:26.087141,192.168.1.10,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:06:28.102109,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:06:30.118757,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:06:32.133876,192.168.1.10,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:06:34.187054,192.168.1.10,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:06:34.257662,192.168.1.60,192.168.1.1,22,TCP,15,Brute Force Attack
2026-05-21 09:06:37.491651,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:06:37.510364,192.168.1.50,192.168.1.1,22,TCP,6,Brute Force Attack
2026-05-21 09:06:39.568252,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:06:41.585569,192.168.1.10,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:06:43.627561,192.168.1.10,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:06:45.639817,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:06:47.674713,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:06:47.726381,192.168.1.60,192.168.1.1,22,TCP,14,Brute Force Attack
2026-05-21 09:06:49.819500,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:06:49.851067,192.168.1.60,192.168.1.1,22,TCP,9,Brute Force Attack
2026-05-21 09:06:51.946198,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:06:53.965073,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:06:56.006908,192.168.1.10,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:06:56.056171,192.168.1.60,192.168.1.1,22,TCP,8,Brute Force Attack
2026-05-21 09:06:58.168098,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:06:59.509150,192.168.1.60,192.168.1.1,22,TCP,7,Brute Force Attack
2026-05-21 09:07:03.268057,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:07:05.323241,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:07:07.342246,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:07:09.355592,192.168.1.10,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:07:11.369716,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:07:13.388915,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:07:15.415575,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:07:17.450646,192.168.1.10,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:07:17.484879,192.168.1.60,192.168.1.1,22,TCP,14,Brute Force Attack
2026-05-21 09:07:19.509099,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:07:19.597962,192.168.1.60,192.168.1.1,22,TCP,9,Brute Force Attack
2026-05-21 09:07:21.640246,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:07:23.769585,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:07:26.236013,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:07:28.316073,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:07:28.329338,192.168.1.60,192.168.1.1,22,TCP,14,Brute Force Attack
2026-05-21 09:07:30.352572,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:07:32.374601,192.168.1.10,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:07:34.439526,192.168.1.10,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:07:36.604805,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:07:38.864150,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:07:38.921419,192.168.1.50,192.168.1.1,22,TCP,6,Brute Force Attack
2026-05-21 09:07:41.131671,192.168.1.10,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:07:43.159963,192.168.1.10,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:07:45.173640,192.168.1.10,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:07:45.269121,192.168.1.50,192.168.1.1,22,TCP,10,Brute Force Attack
2026-05-21 09:07:47.308302,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:07:49.331614,192.168.1.10,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:07:51.481430,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:07:51.524391,192.168.1.50,192.168.1.1,22,TCP,9,Brute Force Attack
2026-05-21 09:07:53.738066,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:07:53.779757,192.168.1.50,192.168.1.1,22,TCP,12,Brute Force Attack
2026-05-21 09:07:55.861193,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:07:57.895782,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:07:59.934924,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:08:01.998509,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:08:04.033447,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:08:06.080384,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:08:08.455873,192.168.1.12,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:08:10.468113,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:08:12.487038,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:08:14.506203,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:08:16.578368,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:08:18.680999,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:08:20.743859,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:08:22.793013,192.168.1.50,192.168.1.1,22,TCP,14,Brute Force Attack
2026-05-21 09:08:26.890749,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:08:28.937649,192.168.1.50,192.168.1.1,22,TCP,12,Brute Force Attack
2026-05-21 09:08:32.975250,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:08:37.571864,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:08:39.596253,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:08:41.666862,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:08:45.736951,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:08:47.796784,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:08:49.846064,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:08:51.865140,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:08:53.884700,192.168.1.10,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:08:55.936385,192.168.1.10,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:08:58.024484,192.168.1.12,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:09:00.076898,192.168.1.10,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:09:00.108451,192.168.1.60,192.168.1.1,22,TCP,10,Brute Force Attack
2026-05-21 09:09:02.136625,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:09:04.154409,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:09:06.182155,192.168.1.10,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:09:06.679318,192.168.1.60,192.168.1.1,22,TCP,7,Brute Force Attack
2026-05-21 09:09:08.841488,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:09:10.857119,192.168.1.11,192.168.1.1,443,TCP,0,Normal
2026-05-21 09:09:12.952112,192.168.1.10,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:09:13.004698,192.168.1.50,192.168.1.1,22,TCP,14,Brute Force Attack
2026-05-21 09:09:15.036423,192.168.1.11,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:09:17.071514,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:09:19.216174,192.168.1.10,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:09:21.229703,192.168.1.12,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:09:21.263799,192.168.1.50,192.168.1.1,22,TCP,11,Brute Force Attack
2026-05-21 09:09:23.323641,192.168.1.10,192.168.1.1,53,TCP,0,Normal
2026-05-21 09:09:23.347515,192.168.1.50,192.168.1.1,22,TCP,5,Brute Force Attack
2026-05-21 09:09:25.389987,192.168.1.10,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:09:25.424354,192.168.1.50,192.168.1.1,22,TCP,15,Brute Force Attack
2026-05-21 09:09:27.455330,192.168.1.11,192.168.1.1,80,TCP,0,Normal
2026-05-21 09:09:29.471517,192.168.1.10,192.168.1.1,80,TCP,0,Normal
